vendor,model,iOS_version,region3,ruleid,inc_num,call_num,inc_ratio
Apple,A1687,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,3364,0.0005945303
Apple,A1687,11.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,8,3364,0.0023781213
Apple,A1687,11.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,8,3364,0.0023781213
Apple,A1897,11.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,3,3355,0.0008941878
Apple,A1897,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,3355,0.0005961252
Apple,A1897,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,3355,0.0008941878
Apple,A1897,11.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,3,3355,0.0008941878
Apple,A1897,11.3,WASHINGTON DC,MUTING_VOLTE_VOICE,37,3355,0.0110283159
Apple,A1897,11.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,6,3355,0.0017883756
Apple,A1897,11.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,204,3355,0.0608047690
Apple,A1897,11.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,19,3355,0.0056631893
Apple,A1784,12.1.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,4,3351,0.0011936735
Apple,A1784,12.1.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,3351,0.0011936735
Apple,A1784,12.1.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,3351,0.0002984184
Apple,A1784,12.1.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,3351,0.0005968368
Apple,A1784,12.1.3,WASHINGTON DC,MUTING_VOLTE_VOICE,27,3351,0.0080572963
Apple,A1784,12.1.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,6,3351,0.0017905103
Apple,A1784,12.1.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,18,3351,0.0053715309
Apple,A1784,12.1.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,239,3351,0.0713219934
Apple,A1905,11.4,SEATTLE,MUTING_VOLTE_VOICE,25,3255,0.0076804916
Apple,A1905,11.4,SEATTLE,GARBLING_VOLTE_VOICE,194,3255,0.0596006144
Apple,A1905,11.4,SEATTLE,DROP_CC_408_VOLTE_IMS,2,3255,0.0006144393
Apple,A1905,11.4,SEATTLE,DROP_CC_481_VOLTE_IMS,3,3255,0.0009216590
Apple,A1905,11.4,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,18,3255,0.0055299539
Apple,A1905,11.4,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,3255,0.0006144393
Apple,A1905,11.4,SEATTLE,DROP_CC_503_VOLTE_IMS,2,3255,0.0006144393
Apple,A1905,11.4,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,3255,0.0012288786
Apple,A1633,11.4.1,SEATTLE,DROP_CC_408_VOLTE_IMS,1,3252,0.0003075031
Apple,A1633,11.4.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,6,3252,0.0018450185
Apple,A1633,11.4.1,SEATTLE,GARBLING_VOLTE_VOICE,361,3252,0.1110086101
Apple,A1633,11.4.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,8,3252,0.0024600246
Apple,A1633,11.4.1,SEATTLE,MUTING_VOLTE_VOICE,66,3252,0.0202952030
Apple,A1633,11.4.1,SEATTLE,DROP_CC_481_VOLTE_IMS,3,3252,0.0009225092
Apple,A1633,11.4.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,31,3252,0.0095325953
Apple,A1688,11.4,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,22,3239,0.0067922198
Apple,A1688,11.4,SEATTLE,GARBLING_VOLTE_VOICE,357,3239,0.1102192035
Apple,A1688,11.4,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,8,3239,0.0024698981
Apple,A1688,11.4,SEATTLE,DROP_CC_481_VOLTE_IMS,8,3239,0.0024698981
Apple,A1688,11.4,SEATTLE,DROP_CC_503_VOLTE_IMS,1,3239,0.0003087373
Apple,A1688,11.4,SEATTLE,MUTING_VOLTE_VOICE,69,3239,0.0213028713
Apple,A1688,11.4,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,5,3239,0.0015436863
Apple,A1662,11.2.6,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,3227,0.0003098853
Apple,A1662,11.2.6,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,3,3227,0.0009296560
Apple,A1662,11.2.6,WASHINGTON DC,MUTING_VOLTE_VOICE,47,3227,0.0145646111
Apple,A1662,11.2.6,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,15,3227,0.0046482801
Apple,A1662,11.2.6,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,3227,0.0003098853
Apple,A1662,11.2.6,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,3227,0.0012395414
Apple,A1662,11.2.6,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,9,3227,0.0027889681
Apple,A1662,11.2.6,WASHINGTON DC,GARBLING_VOLTE_VOICE,219,3227,0.0678648900
Apple,A1662,11.2.6,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,3227,0.0012395414
Apple,A1778,10.3.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,3223,0.0006205399
Apple,A1778,10.3.3,WASHINGTON DC,MUTING_VOLTE_VOICE,47,3223,0.0145826869
Apple,A1778,10.3.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,8,3223,0.0024821595
Apple,A1778,10.3.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,7,3223,0.0021718895
Apple,A1778,10.3.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,3223,0.0012410797
Apple,A1778,10.3.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,234,3223,0.0726031648
Apple,A1778,10.3.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,2,3223,0.0006205399
Apple,A1778,10.3.3,WASHINGTON DC,DROP_CC_408_VOLTE_IMS,1,3223,0.0003102699
Apple,A1778,10.3.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,16,3223,0.0049643190
Apple,A1549,12.1.4,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,3205,0.0003120125
Apple,A1549,12.1.4,HAWAII,MUTING_VOLTE_VOICE,18,3205,0.0056162246
Apple,A1549,12.1.4,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,3205,0.0015600624
Apple,A1549,12.1.4,HAWAII,GARBLING_VOLTE_VOICE,127,3205,0.0396255850
Apple,A1549,12.1.4,HAWAII,DROP_CC_408_VOLTE_IMS,1,3205,0.0003120125
Apple,A1549,12.1.4,HAWAII,DROP_CC_481_VOLTE_IMS,7,3205,0.0021840874
Apple,A1549,12.1.4,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,24,3205,0.0074882995
Apple,A1549,12.1.4,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,5,3205,0.0015600624
Apple,A1778,12,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,3195,0.0003129890
Apple,A1778,12,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,15,3195,0.0046948357
Apple,A1778,12,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,3195,0.0003129890
Apple,A1778,12,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,6,3195,0.0018779343
Apple,A1778,12,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,3195,0.0006259781
Apple,A1778,12,WASHINGTON DC,GARBLING_VOLTE_VOICE,225,3195,0.0704225352
Apple,A1778,12,WASHINGTON DC,MUTING_VOLTE_VOICE,26,3195,0.0081377152
Apple,A1778,12,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,3195,0.0003129890
Apple,A1662,12.0.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,210,3142,0.0668364099
Apple,A1662,12.0.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,3142,0.0006365372
Apple,A1662,12.0.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,3142,0.0012730745
Apple,A1662,12.0.1,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,3142,0.0003182686
Apple,A1662,12.0.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,5,3142,0.0015913431
Apple,A1662,12.0.1,WASHINGTON DC,MUTING_VOLTE_VOICE,35,3142,0.0111394017
Apple,A1662,12.0.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,3142,0.0006365372
Apple,A1662,12.0.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,18,3142,0.0057288351
Apple,A1778,11.4.1,HAWAII,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,2,3135,0.0006379585
Apple,A1778,11.4.1,HAWAII,DROP_CC_481_VOLTE_IMS,3,3135,0.0009569378
Apple,A1778,11.4.1,HAWAII,MUTING_VOLTE_VOICE,25,3135,0.0079744817
Apple,A1778,11.4.1,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,3135,0.0012759171
Apple,A1778,11.4.1,HAWAII,GARBLING_VOLTE_VOICE,164,3135,0.0523125997
Apple,A1778,11.4.1,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,3135,0.0003189793
Apple,A1778,11.4.1,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,7,3135,0.0022328549
Apple,A1778,11.4.1,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,24,3135,0.0076555024
Apple,A1778,11.4.1,HAWAII,DROP_CC_503_VOLTE_IMS,3,3135,0.0009569378
Apple,A1688,10.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,3112,0.0006426735
Apple,A1688,10.2.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,5,3112,0.0016066838
Apple,A1688,10.2.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,9,3112,0.0028920308
Apple,A1688,10.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,3112,0.0012853470
Apple,A1688,10.2.1,WASHINGTON DC,MUTING_VOLTE_VOICE,36,3112,0.0115681234
Apple,A1688,10.2.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,19,3112,0.0061053985
Apple,A1688,10.2.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,226,3112,0.0726221080
Apple,A1688,10.2.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,5,3112,0.0016066838
Apple,A1549,11.2.6,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,18,3065,0.0058727569
Apple,A1549,11.2.6,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,3065,0.0006525285
Apple,A1549,11.2.6,WASHINGTON DC,GARBLING_VOLTE_VOICE,262,3065,0.0854812398
Apple,A1549,11.2.6,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,6,3065,0.0019575856
Apple,A1549,11.2.6,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,5,3065,0.0016313214
Apple,A1549,11.2.6,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,4,3065,0.0013050571
Apple,A1549,11.2.6,WASHINGTON DC,DROP_CC_408_VOLTE_IMS,1,3065,0.0003262643
Apple,A1549,11.2.6,WASHINGTON DC,MUTING_VOLTE_VOICE,46,3065,0.0150081566
Apple,A1549,11.2.6,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,19,3065,0.0061990212
Apple,A1687,12.1.2,HAWAII,DROP_CC_481_VOLTE_IMS,1,3018,0.0003313453
Apple,A1687,12.1.2,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,26,3018,0.0086149768
Apple,A1687,12.1.2,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,5,3018,0.0016567263
Apple,A1687,12.1.2,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,6,3018,0.0019880716
Apple,A1687,12.1.2,HAWAII,MUTING_VOLTE_VOICE,64,3018,0.0212060968
Apple,A1687,12.1.2,HAWAII,GARBLING_VOLTE_VOICE,299,3018,0.0990722333
Apple,A1687,12.1.2,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,3018,0.0013253810
Apple,A1687,12.1.2,HAWAII,DROP_CC_503_VOLTE_IMS,1,3018,0.0003313453
Apple,A1549,11.3.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,2,3015,0.0006633499
Apple,A1549,11.3.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,9,3015,0.0029850746
Apple,A1549,11.3.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,241,3015,0.0799336650
Apple,A1549,11.3.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,3015,0.0013266998
Apple,A1549,11.3.1,WASHINGTON DC,MUTING_VOLTE_VOICE,42,3015,0.0139303483
Apple,A1549,11.3.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,8,3015,0.0026533997
Apple,A1549,11.3.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,24,3015,0.0079601990
Apple,A1549,11.3.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,6,3015,0.0019900498
Apple,A1662,12.1,SEATTLE,DROP_CC_481_VOLTE_IMS,2,3001,0.0006664445
Apple,A1662,12.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,16,3001,0.0053315561
Apple,A1662,12.1,SEATTLE,DROP_CC_503_VOLTE_IMS,1,3001,0.0003332223
Apple,A1662,12.1,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,3,3001,0.0009996668
Apple,A1662,12.1,SEATTLE,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,3001,0.0003332223
Apple,A1662,12.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,3001,0.0003332223
Apple,A1662,12.1,SEATTLE,MUTING_VOLTE_VOICE,70,3001,0.0233255581
Apple,A1662,12.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,6,3001,0.0019993336
Apple,A1662,12.1,SEATTLE,GARBLING_VOLTE_VOICE,299,3001,0.0996334555
Apple,A1778,12.0.1,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,2997,0.0006673340
Apple,A1778,12.0.1,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,2,2997,0.0006673340
Apple,A1778,12.0.1,SEATTLE,MUTING_VOLTE_VOICE,23,2997,0.0076743410
Apple,A1778,12.0.1,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,30,2997,0.0100100100
Apple,A1778,12.0.1,SEATTLE,GARBLING_VOLTE_VOICE,216,2997,0.0720720721
Apple,A1778,12.0.1,SEATTLE,DROP_CC_481_VOLTE_IMS,5,2997,0.0016683350
Apple,A1778,12.0.1,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,2997,0.0003336670
Apple,A1549,11.4.1,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,6,2990,0.0020066890
Apple,A1549,11.4.1,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,5,2990,0.0016722408
Apple,A1549,11.4.1,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,27,2990,0.0090301003
Apple,A1549,11.4.1,HAWAII,MUTING_VOLTE_VOICE,26,2990,0.0086956522
Apple,A1549,11.4.1,HAWAII,DROP_CC_503_VOLTE_IMS,3,2990,0.0010033445
Apple,A1549,11.4.1,HAWAII,DROP_CC_481_VOLTE_IMS,6,2990,0.0020066890
Apple,A1549,11.4.1,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,7,2990,0.0023411371
Apple,A1549,11.4.1,HAWAII,GARBLING_VOLTE_VOICE,123,2990,0.0411371237
Apple,A1688,12.1.2,HAWAII,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,2988,0.0003346720
Apple,A1688,12.1.2,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,2988,0.0013386881
Apple,A1688,12.1.2,HAWAII,DROP_CC_408_VOLTE_IMS,1,2988,0.0003346720
Apple,A1688,12.1.2,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,7,2988,0.0023427041
Apple,A1688,12.1.2,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,28,2988,0.0093708166
Apple,A1688,12.1.2,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,2988,0.0013386881
Apple,A1688,12.1.2,HAWAII,GARBLING_VOLTE_VOICE,205,2988,0.0686077644
Apple,A1688,12.1.2,HAWAII,MUTING_VOLTE_VOICE,41,2988,0.0137215529
Apple,A1688,12.1.2,HAWAII,DROP_CC_481_VOLTE_IMS,6,2988,0.0020080321
Apple,A1549,10.2.1,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,20,2969,0.0067362748
Apple,A1549,10.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,19,2969,0.0063994611
Apple,A1549,10.2.1,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,2,2969,0.0006736275
Apple,A1549,10.2.1,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,2969,0.0013472550
Apple,A1549,10.2.1,WASHINGTON DC,MUTING_VOLTE_VOICE,33,2969,0.0111148535
Apple,A1549,10.2.1,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,2969,0.0003368137
Apple,A1549,10.2.1,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,15,2969,0.0050522061
Apple,A1549,10.2.1,WASHINGTON DC,GARBLING_VOLTE_VOICE,274,2969,0.0922869653
Apple,A1549,10.2.1,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,2969,0.0003368137
Apple,A1778,11.4,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,2903,0.0003444712
Apple,A1778,11.4,SEATTLE,MUTING_VOLTE_VOICE,49,2903,0.0168790906
Apple,A1778,11.4,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,24,2903,0.0082673097
Apple,A1778,11.4,SEATTLE,DROP_CC_503_VOLTE_IMS,1,2903,0.0003444712
Apple,A1778,11.4,SEATTLE,DROP_CC_481_VOLTE_IMS,3,2903,0.0010334137
Apple,A1778,11.4,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,11,2903,0.0037891836
Apple,A1778,11.4,SEATTLE,DROP_CC_408_VOLTE_IMS,1,2903,0.0003444712
Apple,A1778,11.4,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,2903,0.0006889425
Apple,A1778,11.4,SEATTLE,GARBLING_VOLTE_VOICE,233,2903,0.0802617981
Apple,A1549,10.3.3,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,17,2896,0.0058701657
Apple,A1549,10.3.3,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,2896,0.0013812155
Apple,A1549,10.3.3,SEATTLE,DROP_CC_503_VOLTE_IMS,1,2896,0.0003453039
Apple,A1549,10.3.3,SEATTLE,MUTING_VOLTE_VOICE,39,2896,0.0134668508
Apple,A1549,10.3.3,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,4,2896,0.0013812155
Apple,A1549,10.3.3,SEATTLE,GARBLING_VOLTE_VOICE,138,2896,0.0476519337
Apple,A1549,10.3.3,SEATTLE,DROP_CC_481_VOLTE_IMS,8,2896,0.0027624309
Apple,A1549,10.3.3,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,2896,0.0006906077
Apple,A1633,12.1.3,WASHINGTON DC,MUTING_VOLTE_VOICE,50,2876,0.0173852573
Apple,A1633,12.1.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,6,2876,0.0020862309
Apple,A1633,12.1.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,2876,0.0010431154
Apple,A1633,12.1.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,2876,0.0003477051
Apple,A1633,12.1.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,1,2876,0.0003477051
Apple,A1633,12.1.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,2876,0.0017385257
Apple,A1633,12.1.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,217,2876,0.0754520167
Apple,A1633,12.1.3,WASHINGTON DC,IMMEDIATE_VOLUNTARY_DROP_DUE_TO_MEDIA_STOP_VOLTE,1,2876,0.0003477051
Apple,A1633,12.1.3,WASHINGTON DC,DROP_CC_408_VOLTE_IMS,1,2876,0.0003477051
Apple,A1633,12.1.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,9,2876,0.0031293463
Apple,A1897,12.1,HAWAII,CALL_SETUP_DELAY_VOLTE_IMS,16,2875,0.0055652174
Apple,A1897,12.1,HAWAII,MUTING_VOLTE_VOICE,25,2875,0.0086956522
Apple,A1897,12.1,HAWAII,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,2875,0.0003478261
Apple,A1897,12.1,HAWAII,GARBLING_VOLTE_VOICE,185,2875,0.0643478261
Apple,A1897,12.1,HAWAII,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,7,2875,0.0024347826
Apple,A1897,12.1,HAWAII,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,1,2875,0.0003478261
Apple,A1897,12.1,HAWAII,DROP_CC_503_VOLTE_IMS,1,2875,0.0003478261
Apple,A1897,12.1,HAWAII,DROP_CC_481_VOLTE_IMS,3,2875,0.0010434783
Apple,A1688,10.3.3,SEATTLE,DROP_CC_481_VOLTE_IMS,4,2866,0.0013956734
Apple,A1688,10.3.3,SEATTLE,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,2866,0.0006978367
Apple,A1688,10.3.3,SEATTLE,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,1,2866,0.0003489184
Apple,A1688,10.3.3,SEATTLE,MUTING_VOLTE_VOICE,71,2866,0.0247732031
Apple,A1688,10.3.3,SEATTLE,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,10,2866,0.0034891835
Apple,A1688,10.3.3,SEATTLE,DROP_CC_503_VOLTE_IMS,1,2866,0.0003489184
Apple,A1688,10.3.3,SEATTLE,GARBLING_VOLTE_VOICE,275,2866,0.0959525471
Apple,A1688,10.3.3,SEATTLE,CALL_SETUP_DELAY_VOLTE_IMS,21,2866,0.0073272854
Apple,A1784,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,1,2865,0.0003490401
Apple,A1784,11.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,2865,0.0013961606
Apple,A1784,11.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,297,2865,0.1036649215
Apple,A1784,11.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,12,2865,0.0041884817
Apple,A1784,11.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,5,2865,0.0017452007
Apple,A1784,11.3,WASHINGTON DC,MUTING_VOLTE_VOICE,52,2865,0.0181500873
Apple,A1784,11.3,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,4,2865,0.0013961606
Apple,A1784,11.3,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,2865,0.0017452007
Apple,A1688,12,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,4,2863,0.0013971359
Apple,A1688,12,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,9,2863,0.0031435557
Apple,A1688,12,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,2,2863,0.0006985679
Apple,A1688,12,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,2,2863,0.0006985679
Apple,A1688,12,WASHINGTON DC,GARBLING_VOLTE_VOICE,242,2863,0.0845267202
Apple,A1688,12,WASHINGTON DC,MUTING_VOLTE_VOICE,52,2863,0.0181627663
Apple,A1688,12,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,4,2863,0.0013971359
Apple,A1778,11.2.6,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,4,2854,0.0014015417
Apple,A1778,11.2.6,WASHINGTON DC,DROP_CC_481_VOLTE_IMS,5,2854,0.0017519271
Apple,A1778,11.2.6,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,3,2854,0.0010511563
Apple,A1778,11.2.6,WASHINGTON DC,GARBLING_VOLTE_VOICE,245,2854,0.0858444289
Apple,A1778,11.2.6,WASHINGTON DC,MUTING_VOLTE_VOICE,35,2854,0.0122634898
Apple,A1778,11.2.6,WASHINGTON DC,SOFT_DROP_DUE_TO_MEDIA_STOP_VOLTE_IMS,5,2854,0.0017519271
Apple,A1778,11.2.6,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,9,2854,0.0031534688
Apple,A1778,11.2.6,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,2,2854,0.0007007708
Apple,A1662,10.3.3,WASHINGTON DC,DROP_CC_408_VOLTE_IMS,2,2816,0.0007102273
Apple,A1662,10.3.3,WASHINGTON DC,DROP_CC_503_VOLTE_IMS,3,2816,0.0010653409
Apple,A1662,10.3.3,WASHINGTON DC,GARBLING_VOLTE_VOICE,211,2816,0.0749289773
Apple,A1662,10.3.3,WASHINGTON DC,ACCESS_FAILURE_CC_503(1:223)_VOLTE_IMS,3,2816,0.0010653409
Apple,A1662,10.3.3,WASHINGTON DC,ACCESS_FAILURE_CC_OTHER_VOLTE_IMS,2,2816,0.0007102273
Apple,A1662,10.3.3,WASHINGTON DC,CALL_SETUP_DELAY_VOLTE_IMS,14,2816,0.0049715909
